Year,Week,SKU,Category,Size,Total_Qty,Total_Amount,Avg_Price,Max_Price,Min_Price,Std_Price,Has_Promotion,Transaction_Count,Start_Date,End_Date,Week_ID,Date
2022,20,J0213-TP-XXXL,Top,3XL,2,1198.0,599.0,599.0,599.0,0.0,1,2,2022-05-18,2022-05-20,2022-W20,2022-05-18
2022,20,J0215-BL-L,Blouse,L,2,1090.0,545.0,545.0,545.0,0.0,1,2,2022-05-17,2022-05-22,2022-W20,2022-05-17
2022,20,J0215-BL-M,Blouse,M,1,545.0,545.0,545.0,545.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0215-BL-S,Blouse,S,1,545.0,545.0,545.0,545.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0215-BL-XL,Blouse,XL,2,1090.0,545.0,545.0,545.0,0.0,1,2,2022-05-18,2022-05-20,2022-W20,2022-05-18
2022,20,J0216-BL-L,Blouse,L,3,1875.0,625.0,625.0,625.0,0.0,1,3,2022-05-16,2022-05-19,2022-W20,2022-05-16
2022,20,J0216-BL-M,Blouse,M,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0216-BL-S,Blouse,S,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0216-BL-XL,Blouse,XL,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0216-BL-XXL,Blouse,XXL,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0217-BL-L,Blouse,L,2,1330.0,665.0,665.0,665.0,0.0,1,2,2022-05-19,2022-05-21,2022-W20,2022-05-19
2022,20,J0217-BL-M,Blouse,M,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0217-BL-S,Blouse,S,3,1995.0,665.0,665.0,665.0,0.0,1,3,2022-05-19,2022-05-20,2022-W20,2022-05-19
2022,20,J0217-BL-XL,Blouse,XL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0217-BL-XXL,Blouse,XXL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0219-BL-M,Blouse,M,3,1797.0,599.0,599.0,599.0,0.0,1,3,2022-05-18,2022-05-19,2022-W20,2022-05-18
2022,20,J0219-BL-S,Blouse,S,1,599.0,599.0,599.0,599.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0219-BL-XXL,Blouse,XXL,1,599.0,599.0,599.0,599.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0220-BL-M,Blouse,M,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0220-BL-XL,Blouse,XL,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0220-BL-XXL,Blouse,XXL,1,625.0,625.0,625.0,625.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0223-SKD-XXXL,Set,3XL,1,1181.0,1181.0,1181.0,1181.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0224-SKD-XS,Set,XS,1,1364.0,1364.0,1364.0,1364.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0224-SKD-XXXL,Set,3XL,1,1364.0,1364.0,1364.0,1364.0,0.0,0,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0225-SKD-M,Set,M,1,1284.0,1284.0,1284.0,1284.0,0.0,0,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0225-SKD-XS,Set,XS,1,1284.0,1284.0,1284.0,1284.0,0.0,0,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0226-SKD-L,Set,L,2,2998.0,1499.0,1499.0,1499.0,0.0,1,2,2022-05-17,2022-05-19,2022-W20,2022-05-17
2022,20,J0228-SKD-XXXL,Set,3XL,1,1698.0,1698.0,1698.0,1698.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0229-SKD-L,Set,L,1,1189.0,1189.0,1189.0,1189.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0230-SKD-L,Set,L,10,13490.0,1349.0,1349.0,1349.0,0.0,1,10,2022-05-16,2022-05-21,2022-W20,2022-05-16
2022,20,J0230-SKD-M,Set,M,16,21584.0,1349.0,1349.0,1349.0,0.0,1,16,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0230-SKD-S,Set,S,3,4047.0,1349.0,1349.0,1349.0,0.0,1,3,2022-05-19,2022-05-22,2022-W20,2022-05-19
2022,20,J0230-SKD-XL,Set,XL,15,20235.0,1349.0,1349.0,1349.0,0.0,1,14,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0230-SKD-XS,Set,XS,4,5396.0,1349.0,1349.0,1349.0,0.0,1,4,2022-05-18,2022-05-21,2022-W20,2022-05-18
2022,20,J0230-SKD-XXL,Set,XXL,12,16188.0,1349.0,1349.0,1349.0,0.0,1,12,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0231-SKD-XL,Set,XL,2,2476.0,1238.0,1238.0,1238.0,0.0,1,2,2022-05-21,2022-05-22,2022-W20,2022-05-21
2022,20,J0231-SKD-XS,Set,XS,1,1238.0,1238.0,1238.0,1238.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0231-SKD-XXXL,Set,3XL,2,2476.0,1238.0,1238.0,1238.0,0.0,1,2,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0233-SKD-M,Set,M,1,1299.0,1299.0,1299.0,1299.0,0.0,0,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0233-SKD-S,Set,S,1,1299.0,1299.0,1299.0,1299.0,0.0,0,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0233-SKD-XL,Set,XL,2,2598.0,1299.0,1299.0,1299.0,0.0,1,2,2022-05-20,2022-05-22,2022-W20,2022-05-20
2022,20,J0233-SKD-XXXL,Set,3XL,1,1299.0,1299.0,1299.0,1299.0,0.0,0,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0234-SKD-L,Set,L,1,1186.0,1186.0,1186.0,1186.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0234-SKD-M,Set,M,2,2372.0,1186.0,1186.0,1186.0,0.0,1,2,2022-05-17,2022-05-19,2022-W20,2022-05-17
2022,20,J0234-SKD-XL,Set,XL,4,4744.0,1186.0,1186.0,1186.0,0.0,1,4,2022-05-17,2022-05-21,2022-W20,2022-05-17
2022,20,J0234-SKD-XXXL,Set,3XL,2,2372.0,1186.0,1186.0,1186.0,0.0,1,2,2022-05-17,2022-05-19,2022-W20,2022-05-17
2022,20,J0236-SKD-L,Set,L,1,949.0,949.0,949.0,949.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0236-SKD-M,Set,M,2,1898.0,949.0,949.0,949.0,0.0,1,2,2022-05-16,2022-05-17,2022-W20,2022-05-16
2022,20,J0236-SKD-S,Set,S,5,4745.0,949.0,949.0,949.0,0.0,1,5,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0236-SKD-XL,Set,XL,1,949.0,949.0,949.0,949.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0236-SKD-XS,Set,XS,2,1898.0,949.0,949.0,949.0,0.0,1,2,2022-05-17,2022-05-18,2022-W20,2022-05-17
2022,20,J0236-SKD-XXL,Set,XXL,2,1898.0,949.0,949.0,949.0,0.0,1,2,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0236-SKD-XXXL,Set,3XL,3,2847.0,949.0,949.0,949.0,0.0,1,3,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0238-LCD-XL,Set,XL,1,2598.0,2598.0,2598.0,2598.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0239-SKD-XXL,Set,XXL,1,1399.0,1399.0,1399.0,1399.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0241-SKD-S,Set,S,1,1338.0,1338.0,1338.0,1338.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0241-SKD-XXXL,Set,3XL,1,1338.0,1338.0,1338.0,1338.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0243-DR-M,Ethnic Dress,M,3,2997.0,999.0,999.0,999.0,0.0,1,3,2022-05-16,2022-05-20,2022-W20,2022-05-16
2022,20,J0243-DR-S,Ethnic Dress,S,1,999.0,999.0,999.0,999.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0243-DR-XXXL,Ethnic Dress,3XL,1,999.0,999.0,999.0,999.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0244-SKD-L,Set,L,4,4952.0,1238.0,1238.0,1238.0,0.0,1,4,2022-05-16,2022-05-18,2022-W20,2022-05-16
2022,20,J0244-SKD-M,Set,M,2,2476.0,1238.0,1238.0,1238.0,0.0,1,2,2022-05-18,2022-05-22,2022-W20,2022-05-18
2022,20,J0244-SKD-S,Set,S,1,1238.0,1238.0,1238.0,1238.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0244-SKD-XL,Set,XL,1,1238.0,1238.0,1238.0,1238.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0244-SKD-XS,Set,XS,1,1238.0,1238.0,1238.0,1238.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0244-SKD-XXXL,Set,3XL,2,2476.0,1238.0,1238.0,1238.0,0.0,1,2,2022-05-17,2022-05-18,2022-W20,2022-05-17
2022,20,J0247-SKD-M,Set,M,5,3885.0,777.0,777.0,777.0,0.0,1,4,2022-05-17,2022-05-22,2022-W20,2022-05-17
2022,20,J0247-SKD-S,Set,S,2,1554.0,777.0,777.0,777.0,0.0,1,2,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0247-SKD-XS,Set,XS,1,777.0,777.0,777.0,777.0,0.0,0,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0247-SKD-XXXL,Set,3XL,1,777.0,777.0,777.0,777.0,0.0,0,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0248-KR-DPT-L,Set,L,1,854.0,854.0,854.0,854.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0248-KR-DPT-S,Set,S,1,854.0,854.0,854.0,854.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0248-KR-DPT-XL,Set,XL,1,854.0,854.0,854.0,854.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0249-SKD-XS,Set,XS,1,939.0,939.0,939.0,939.0,0.0,0,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0252-SKD-XL,Set,XL,1,899.0,899.0,899.0,899.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0277-SKD-L,Set,L,3,4092.0,1364.0,1364.0,1364.0,0.0,1,3,2022-05-16,2022-05-18,2022-W20,2022-05-16
2022,20,J0277-SKD-M,Set,M,2,2728.0,1364.0,1364.0,1364.0,0.0,1,2,2022-05-19,2022-05-20,2022-W20,2022-05-19
2022,20,J0277-SKD-XL,Set,XL,1,1364.0,1364.0,1364.0,1364.0,0.0,0,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0277-SKD-XXL,Set,XXL,1,1364.0,1364.0,1364.0,1364.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0277-SKD-XXXL,Set,3XL,1,1364.0,1364.0,1364.0,1364.0,0.0,0,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0278-SET-S,Set,S,1,761.0,761.0,761.0,761.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0278-SET-XXXL,Set,3XL,1,761.0,761.0,761.0,761.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0280-SKD-L,Set,L,1,1556.0,1556.0,1556.0,1556.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0280-SKD-M,Set,M,2,3112.0,1556.0,1556.0,1556.0,0.0,1,2,2022-05-17,2022-05-22,2022-W20,2022-05-17
2022,20,J0280-SKD-S,Set,S,2,3112.0,1556.0,1556.0,1556.0,0.0,1,2,2022-05-18,2022-05-20,2022-W20,2022-05-18
2022,20,J0280-SKD-XS,Set,XS,2,3112.0,1556.0,1556.0,1556.0,0.0,1,2,2022-05-18,2022-05-21,2022-W20,2022-05-18
2022,20,J0281-SKD-S,Set,S,1,1477.0,1477.0,1477.0,1477.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0281-SKD-XL,Set,XL,2,2954.0,1477.0,1477.0,1477.0,0.0,1,2,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0281-SKD-XS,Set,XS,1,1477.0,1477.0,1477.0,1477.0,0.0,0,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0281-SKD-XXL,Set,XXL,2,2954.0,1477.0,1477.0,1477.0,0.0,0,2,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0281-SKD-XXXL,Set,3XL,1,1477.0,1477.0,1477.0,1477.0,0.0,0,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0282-SET-L,Set,L,2,1998.0,999.0,999.0,999.0,0.0,1,2,2022-05-19,2022-05-21,2022-W20,2022-05-19
2022,20,J0282-SET-XL,Set,XL,2,1998.0,999.0,999.0,999.0,0.0,1,2,2022-05-20,2022-05-22,2022-W20,2022-05-20
2022,20,J0282-SET-XXXL,Set,3XL,1,999.0,999.0,999.0,999.0,0.0,0,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0283-SET-L,Set,L,4,4288.0,1072.0,1072.0,1072.0,0.0,1,4,2022-05-16,2022-05-21,2022-W20,2022-05-16
2022,20,J0283-SET-M,Set,M,1,1072.0,1072.0,1072.0,1072.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0283-SET-S,Set,S,1,1072.0,1072.0,1072.0,1072.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0283-SET-XL,Set,XL,2,2144.0,1072.0,1072.0,1072.0,0.0,1,2,2022-05-20,2022-05-22,2022-W20,2022-05-20
2022,20,J0283-SET-XXXL,Set,3XL,1,1072.0,1072.0,1072.0,1072.0,0.0,0,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0284-SKD-M,Set,M,1,1237.0,1237.0,1237.0,1237.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0284-SKD-S,Set,S,1,1237.0,1237.0,1237.0,1237.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0285-SKD-L,Set,L,4,6092.0,1523.0,1523.0,1523.0,0.0,1,4,2022-05-16,2022-05-19,2022-W20,2022-05-16
2022,20,J0285-SKD-M,Set,M,9,13707.0,1523.0,1523.0,1523.0,0.0,1,9,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0285-SKD-S,Set,S,6,9138.0,1523.0,1523.0,1523.0,0.0,1,6,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0285-SKD-XL,Set,XL,7,10661.0,1523.0,1523.0,1523.0,0.0,1,7,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0285-SKD-XS,Set,XS,4,6092.0,1523.0,1523.0,1523.0,0.0,1,4,2022-05-16,2022-05-18,2022-W20,2022-05-16
2022,20,J0285-SKD-XXL,Set,XXL,1,1523.0,1523.0,1523.0,1523.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0285-SKD-XXXL,Set,3XL,2,3046.0,1523.0,1523.0,1523.0,0.0,1,2,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0291-JS-S,Set,S,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0292-TP-XS,Top,XS,1,360.0,360.0,360.0,360.0,0.0,0,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0293-DR-M,Western Dress,M,2,900.0,450.0,450.0,450.0,0.0,1,2,2022-05-16,2022-05-17,2022-W20,2022-05-16
2022,20,J0293-DR-XL,Western Dress,XL,1,450.0,450.0,450.0,450.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0294-TP-XL,Top,XL,2,754.0,377.0,377.0,377.0,0.0,1,2,2022-05-20,2022-05-21,2022-W20,2022-05-20
2022,20,J0294-TP-XS,Top,XS,2,754.0,377.0,377.0,377.0,0.0,1,2,2022-05-16,2022-05-17,2022-W20,2022-05-16
2022,20,J0295-DR-M,Western Dress,M,2,1718.0,859.0,859.0,859.0,0.0,1,2,2022-05-16,2022-05-17,2022-W20,2022-05-16
2022,20,J0295-DR-S,Western Dress,S,2,1718.0,859.0,859.0,859.0,0.0,1,2,2022-05-17,2022-05-19,2022-W20,2022-05-17
2022,20,J0295-DR-XL,Western Dress,XL,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0295-DR-XS,Western Dress,XS,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0295-DR-XXL,Western Dress,XXL,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0295-DR-XXXL,Western Dress,3XL,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0296-DR-M,Western Dress,M,1,519.0,519.0,519.0,519.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0297-TP-L,Top,L,5,2870.0,574.0,574.0,574.0,0.0,1,5,2022-05-16,2022-05-19,2022-W20,2022-05-16
2022,20,J0297-TP-M,Top,M,3,1722.0,574.0,574.0,574.0,0.0,1,3,2022-05-18,2022-05-22,2022-W20,2022-05-18
2022,20,J0297-TP-XXL,Top,XXL,2,1148.0,574.0,574.0,574.0,0.0,1,2,2022-05-17,2022-05-18,2022-W20,2022-05-17
2022,20,J0297-TP-XXXL,Top,3XL,2,1148.0,574.0,574.0,574.0,0.0,1,2,2022-05-18,2022-05-21,2022-W20,2022-05-18
2022,20,J0298-DR-XS,Western Dress,XS,1,488.0,488.0,488.0,488.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0300-TP-XL,Top,XL,1,301.0,301.0,301.0,301.0,0.0,0,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0301-TP-L,Top,L,14,7252.0,518.0,518.0,518.0,0.0,1,14,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0301-TP-M,Top,M,6,3108.0,518.0,518.0,518.0,0.0,1,6,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0301-TP-S,Top,S,2,1036.0,518.0,518.0,518.0,0.0,0,2,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0301-TP-XL,Top,XL,12,6216.0,518.0,518.0,518.0,0.0,1,12,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0301-TP-XS,Top,XS,3,1554.0,518.0,518.0,518.0,0.0,1,3,2022-05-16,2022-05-19,2022-W20,2022-05-16
2022,20,J0301-TP-XXL,Top,XXL,6,3108.0,518.0,518.0,518.0,0.0,1,6,2022-05-17,2022-05-22,2022-W20,2022-05-17
2022,20,J0301-TP-XXXL,Top,3XL,8,4144.0,518.0,518.0,518.0,0.0,1,8,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0302-DR-XS,Western Dress,XS,2,1078.0,539.0,539.0,539.0,0.0,1,2,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0302-DR-XXXL,Western Dress,3XL,1,539.0,539.0,539.0,539.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0304-TP-XL,Top,XL,1,301.0,301.0,301.0,301.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0306-DR-M,Western Dress,M,1,791.0,791.0,791.0,791.0,0.0,0,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0308-DR-L,Western Dress,L,3,1995.0,665.0,665.0,665.0,0.0,1,3,2022-05-16,2022-05-20,2022-W20,2022-05-16
2022,20,J0308-DR-M,Western Dress,M,3,1995.0,665.0,665.0,665.0,0.0,1,3,2022-05-17,2022-05-20,2022-W20,2022-05-17
2022,20,J0308-DR-S,Western Dress,S,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0308-DR-XL,Western Dress,XL,5,3325.0,665.0,665.0,665.0,0.0,1,5,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0308-DR-XS,Western Dress,XS,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0308-DR-XXL,Western Dress,XXL,6,3990.0,665.0,665.0,665.0,0.0,1,6,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0308-DR-XXXL,Western Dress,3XL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0319-KR-L,kurta,L,1,871.0,871.0,871.0,871.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0323-CD-S,Top,S,1,534.0,534.0,534.0,534.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0328-KR-L,kurta,L,2,1878.0,939.0,939.0,939.0,0.0,1,2,2022-05-18,2022-05-22,2022-W20,2022-05-18
2022,20,J0328-KR-XXL,kurta,XXL,1,939.0,939.0,939.0,939.0,0.0,1,1,2022-05-19,2022-05-19,2022-W20,2022-05-19
2022,20,J0329-KR-L,kurta,L,1,852.0,852.0,852.0,852.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0329-KR-XL,kurta,XL,2,1704.0,852.0,852.0,852.0,0.0,1,2,2022-05-18,2022-05-22,2022-W20,2022-05-18
2022,20,J0329-KR-XXL,kurta,XXL,1,852.0,852.0,852.0,852.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0330-KR-L,kurta,L,2,1150.0,575.0,575.0,575.0,0.0,1,2,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0331-KR-L,kurta,L,2,1664.0,832.0,832.0,832.0,0.0,1,2,2022-05-18,2022-05-21,2022-W20,2022-05-18
2022,20,J0331-KR-M,kurta,M,2,1664.0,832.0,832.0,832.0,0.0,1,2,2022-05-19,2022-05-21,2022-W20,2022-05-19
2022,20,J0331-KR-XL,kurta,XL,1,832.0,832.0,832.0,832.0,0.0,1,1,2022-05-17,2022-05-17,2022-W20,2022-05-17
2022,20,J0331-KR-XXXL,kurta,3XL,1,832.0,832.0,832.0,832.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0332-DR-M,Western Dress,M,1,668.0,668.0,668.0,668.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0332-DR-XL,Western Dress,XL,1,668.0,668.0,668.0,668.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0332-DR-XS,Western Dress,XS,1,668.0,668.0,668.0,668.0,0.0,1,1,2022-05-16,2022-05-16,2022-W20,2022-05-16
2022,20,J0332-DR-XXL,Western Dress,XXL,2,1336.0,668.0,668.0,668.0,0.0,0,2,2022-05-16,2022-05-19,2022-W20,2022-05-16
2022,20,J0333-DR-M,Western Dress,M,1,885.0,885.0,885.0,885.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0334-TP-L,Top,L,1,599.0,599.0,599.0,599.0,0.0,1,1,2022-05-18,2022-05-18,2022-W20,2022-05-18
2022,20,J0334-TP-M,Top,M,5,2995.0,599.0,599.0,599.0,0.0,1,5,2022-05-17,2022-05-22,2022-W20,2022-05-17
2022,20,J0334-TP-S,Top,S,1,599.0,599.0,599.0,599.0,0.0,1,1,2022-05-22,2022-05-22,2022-W20,2022-05-22
2022,20,J0334-TP-XL,Top,XL,4,2396.0,599.0,599.0,599.0,0.0,1,4,2022-05-18,2022-05-22,2022-W20,2022-05-18
2022,20,J0334-TP-XS,Top,XS,3,1797.0,599.0,599.0,599.0,0.0,1,3,2022-05-16,2022-05-19,2022-W20,2022-05-16
2022,20,J0334-TP-XXL,Top,XXL,2,1198.0,599.0,599.0,599.0,0.0,1,2,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0335-DR-L,Western Dress,L,17,16813.0,989.0,989.0,989.0,0.0,1,17,2022-05-16,2022-05-22,2022-W20,2022-05-16
2022,20,J0335-DR-M,Western Dress,M,4,3956.0,989.0,989.0,989.0,0.0,1,4,2022-05-20,2022-05-22,2022-W20,2022-05-20
2022,20,J0335-DR-S,Western Dress,S,2,1978.0,989.0,989.0,989.0,0.0,1,2,2022-05-18,2022-05-20,2022-W20,2022-05-18
2022,20,J0335-DR-XL,Western Dress,XL,3,2967.0,989.0,989.0,989.0,0.0,1,3,2022-05-18,2022-05-22,2022-W20,2022-05-18
2022,20,J0335-DR-XS,Western Dress,XS,3,2967.0,989.0,989.0,989.0,0.0,1,3,2022-05-19,2022-05-22,2022-W20,2022-05-19
2022,20,J0335-DR-XXL,Western Dress,XXL,2,1978.0,989.0,989.0,989.0,0.0,1,2,2022-05-19,2022-05-21,2022-W20,2022-05-19
2022,20,J0336-TP-M,Top,M,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-20,2022-05-20,2022-W20,2022-05-20
2022,20,J0336-TP-S,Top,S,2,1330.0,665.0,665.0,665.0,0.0,1,2,2022-05-17,2022-05-18,2022-W20,2022-05-17
2022,20,J0336-TP-XL,Top,XL,2,1330.0,665.0,665.0,665.0,0.0,1,2,2022-05-20,2022-05-21,2022-W20,2022-05-20
2022,20,J0336-TP-XS,Top,XS,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0336-TP-XXL,Top,XXL,4,2660.0,665.0,665.0,665.0,0.0,1,4,2022-05-17,2022-05-20,2022-W20,2022-05-17
2022,20,J0336-TP-XXXL,Top,3XL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-05-21,2022-05-21,2022-W20,2022-05-21
2022,20,J0337-TP-L,Top,L,2,1090.0,545.0,545.0,545.0,0.0,1,2,2022-05-20,2022-05-21,2022-W20,2022-05-20
